Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
NCC30,2543.0,OUT018
FDE58,2093.0,OUT035
FDC05,1275.0,OUT019
FDY15,2516.0,OUT046
FDG14,2436.0,OUT046
FDL08,3956.0,OUT049
FDQ47,627.0,OUT013
FDN12,1913.0,OUT035
FDW10,2871.0,OUT013
FDD02,2051.0,OUT035
FDX35,1745.0,OUT010
FDT35,2748.0,OUT046
DRN47,981.0,OUT019
FDB11,1651.0,OUT010
FDN20,2623.0,OUT045
FDB59,3319.0,OUT035
FDJ58,2701.0,OUT045
FDU60,2732.0,OUT046
FDS03,1182.0,OUT049
FDU40,1167.0,OUT019
DRH15,849.0,OUT049
FDD04,3749.0,OUT027
FDQ01,4023.0,OUT046
FDF28,2181.0,OUT035
FDD22,-125.0,OUT010
FDY19,1892.0,OUT046
FDN33,1675.0,OUT035
FDV36,2171.0,OUT035
FDW01,513.0,OUT010
FDJ28,3171.0,OUT049
FDB17,2985.0,OUT035
FDM40,2335.0,OUT049
FDV46,2181.0,OUT045
FDQ44,2031.0,OUT049
NCD42,626.0,OUT046
DRH37,2587.0,OUT046
FDR10,2333.0,OUT018
NCD06,2191.0,OUT027
FDI53,2596.0,OUT046
FDG16,3557.0,OUT035
DRB25,1699.0,OUT046
FDY09,2793.0,OUT046
FDX48,2409.0,OUT045
FDC03,1229.0,OUT010
FDT47,1747.0,OUT035
FDW44,4213.0,OUT027
FDT24,1363.0,OUT017
FDT12,1703.0,OUT019
NCS38,1943.0,OUT035
FDO39,3073.0,OUT035
FDA13,650.0,OUT046
FDO48,3683.0,OUT035
DRJ01,2601.0,OUT017
FDD53,404.0,OUT018
NCT05,4128.0,OUT049
FDQ51,749.0,OUT045
FDU60,2743.0,OUT013
FDC59,1074.0,OUT046
FDP36,1097.0,OUT035
NCM19,1879.0,OUT017
FDL16,861.0,OUT035
FDE50,2755.0,OUT018
NCR18,767.0,OUT013
NCD30,1703.0,OUT035
FDH31,1739.0,OUT013
FDD56,871.0,OUT019
FDC47,3716.0,OUT049
FDZ21,1505.0,OUT045
FDM01,1804.0,OUT049
FDF24,1431.0,OUT013
FDW23,753.0,OUT017
FDY52,754.0,OUT018
DRH37,4031.0,OUT027
DRO47,3255.0,OUT027
FDR25,4333.0,OUT049
FDQ24,5417.0,OUT027
DRJ51,3349.0,OUT018
NCU06,3743.0,OUT035
NCV18,1009.0,OUT018
NCC06,3467.0,OUT027
FDZ01,1449.0,OUT018
FDT14,2049.0,OUT017
FDD11,2131.0,OUT019
FDN09,3965.0,OUT017
NCO18,883.0,OUT010
FDZ50,2881.0,OUT045
FDS44,3843.0,OUT013
FDI36,3113.0,OUT045
FDA26,1575.0,OUT010
NCY53,1891.0,OUT049
FDF32,3278.0,OUT049
FDF59,103.0,OUT010
FDB20,1239.0,OUT046
DRH11,1059.0,OUT035
FDT03,3057.0,OUT049
NCH06,3979.0,OUT035
FDR55,3112.0,OUT049
FDI10,2911.0,OUT035
FDZ12,2181.0,OUT045
FDM12,3116.0,OUT049
DRB25,1635.0,OUT045
NCS41,2915.0,OUT013
NCT53,2677.0,OUT049
NCD55,691.0,OUT013
FDY08,2370.0,OUT049
NCP55,1006.0,OUT049
FDA33,2403.0,OUT013
FDQ33,2403.0,OUT013
FDE45,4309.0,OUT027
FDT26,2015.0,OUT013
NCV53,3866.0,OUT049
FDK60,3077.0,OUT027
NCJ29,1336.0,OUT046
FDI15,4093.0,OUT045
FDX21,1799.0,OUT013
FDV49,2271.0,OUT019
DRO59,1235.0,OUT046
FDZ14,1935.0,OUT045
FDP32,3473.0,OUT027
FDC33,3301.0,OUT017
FDT14,39.0,OUT010
NCN54,2711.0,OUT027
FDR57,3981.0,OUT027
DRK12,562.0,OUT046
FDX52,3236.0,OUT049
FDX08,937.0,OUT010
FDP10,-249.0,OUT010
NCP50,1199.0,OUT045
NCL06,4099.0,OUT013
FDP25,3507.0,OUT013
FDE53,1719.0,OUT013
FDL27,1209.0,OUT017
FDC35,3379.0,OUT049
DRJ47,785.0,OUT010
FDD16,958.0,OUT018
NCN42,2436.0,OUT049
FDC38,3569.0,OUT027
NCO07,3267.0,OUT045
FDQ20,767.0,OUT049
FDI32,1802.0,OUT046
FDN20,817.0,OUT010
DRJ51,5063.0,OUT027
FDU08,1517.0,OUT045
DRN37,749.0,OUT019
FDD05,43.0,OUT010
FDW15,2407.0,OUT046
FDI52,1985.0,OUT046
DRM11,4215.0,OUT049
NCO06,443.0,OUT045
FDU38,3113.0,OUT049
FDU59,2287.0,OUT018
FDJ10,2234.0,OUT046
FDM13,2226.0,OUT049
NCJ30,739.0,OUT019
FDM45,1711.0,OUT018
FDP36,853.0,OUT045
NCD30,-349.0,OUT010
FDN48,1609.0,OUT017
FDY32,2647.0,OUT049
FDU47,2296.0,OUT046
FDF17,1247.0,OUT019
FDP34,2587.0,OUT017
FDA47,2740.0,OUT049
DRD27,3055.0,OUT027
FDW38,881.0,OUT045
FDZ15,59.0,OUT019
FDZ03,4469.0,OUT027
NCN19,3088.0,OUT049
FDG02,3167.0,OUT035
FDS31,3109.0,OUT035
FDW43,1763.0,OUT019
FDZ47,-245.0,OUT010
FDO57,2643.0,OUT017
NCL07,683.0,OUT013
NCV42,1783.0,OUT013
FDP40,1953.0,OUT017
FDP48,1071.0,OUT019
FDH21,2653.0,OUT017
NCP02,1059.0,OUT049
FDK24,869.0,OUT049
FDC41,1137.0,OUT045
FDF08,1539.0,OUT017
FDO49,1021.0,OUT017
FDS56,5613.0,OUT027
FDX46,762.0,OUT018
FDQ07,3555.0,OUT013
FDC32,-453.0,OUT010
FDT21,2047.0,OUT019
FDG58,2445.0,OUT045
FDW14,1558.0,OUT049
DRA12,3695.0,OUT027
FDV27,1507.0,OUT013
DRD25,1817.0,OUT013
DRF48,4423.0,OUT027
FDX24,1613.0,OUT017
DRJ51,3616.0,OUT046
FDE45,2793.0,OUT045
FDE14,1684.0,OUT046
FDG53,2137.0,OUT045
FDT08,2375.0,OUT046
DRC27,5331.0,OUT027
FDG20,2973.0,OUT035
FDC21,1782.0,OUT046
FDV31,2531.0,OUT018
FDB58,2229.0,OUT045
FDV23,1991.0,OUT046
FDA25,-193.0,OUT019
FDC15,2496.0,OUT046
FDU47,2354.0,OUT049
FDE23,867.0,OUT013
FDS08,2839.0,OUT013
FDW03,3177.0,OUT027
FDJ60,2357.0,OUT018
FDM34,2167.0,OUT017
FDW33,1723.0,OUT013
FDZ40,935.0,OUT013
FDE33,1069.0,OUT018
NCC06,103.0,OUT010
FDU11,1902.0,OUT046
FDL44,2703.0,OUT017
NCZ29,2101.0,OUT017
FDG28,1959.0,OUT010
FDL12,724.0,OUT018
FDD52,1869.0,OUT017
FDO15,1263.0,OUT013
NCN29,2281.0,OUT027
FDW36,1767.0,OUT013
FDB21,3776.0,OUT046
FDZ28,2139.0,OUT013
FDY10,1981.0,OUT035
DRG39,973.0,OUT017
FDN28,1743.0,OUT013
FDV15,1801.0,OUT035
DRI13,3579.0,OUT035
FDH20,1608.0,OUT046
FDY51,3519.0,OUT013
FDE16,3327.0,OUT013
FDX40,347.0,OUT018
FDC48,1039.0,OUT018
FDS14,2492.0,OUT046
FDX56,3449.0,OUT017
FDI10,2761.0,OUT046
FDI14,2303.0,OUT013
DRM48,617.0,OUT013
NCH07,3935.0,OUT027
FDY26,3419.0,OUT013
FDD02,3385.0,OUT027
FDM12,3018.0,OUT046
DRF01,343.0,OUT010
FDV36,2035.0,OUT046
DRI59,3569.0,OUT013
FDV03,2212.0,OUT018
FDO39,3031.0,OUT017
NCB07,2820.0,OUT018
FDH38,3325.0,OUT027
FDZ13,993.0,OUT035
NCZ30,1940.0,OUT046
NCA06,715.0,OUT035
FDB04,1546.0,OUT049
FDN50,1595.0,OUT013
NCG06,4138.0,OUT049
NCY17,451.0,OUT018
FDC23,2853.0,OUT046
FDK33,3469.0,OUT049
FDR03,3469.0,OUT049
FDZ07,1013.0,OUT045
FDO38,1307.0,OUT013
FDS59,1780.0,OUT046
DRM11,2189.0,OUT019
FDX52,4577.0,OUT027
DRJ35,703.0,OUT018
NCP53,3764.0,OUT046
FDW15,511.0,OUT019
DRI47,2209.0,OUT045
DRZ11,2127.0,OUT035
FDS02,3183.0,OUT013
DRD49,3443.0,OUT018
FDW38,1028.0,OUT049
FDR21,919.0,OUT019
FDE40,1123.0,OUT013
FDI02,1745.0,OUT045
FDQ04,601.0,OUT045
FDY14,4277.0,OUT017
NCT54,1532.0,OUT046
DRD25,1877.0,OUT017
DRE01,3705.0,OUT045
FDJ12,1443.0,OUT010
NCZ05,1745.0,OUT049
DRB25,-179.0,OUT019
NCC31,2413.0,OUT045
FDM16,1213.0,OUT045
DRG11,1793.0,OUT049
FDV24,3833.0,OUT027
FDV43,744.0,OUT046
FDG05,2242.0,OUT018
FDV23,23.0,OUT010
FDI58,1252.0,OUT018
FDQ11,4217.0,OUT017
FDC05,4613.0,OUT027
FDF40,3995.0,OUT013
FDU02,3311.0,OUT018
FDT32,3027.0,OUT013
NCF06,4197.0,OUT017
FDT46,899.0,OUT013
FDR58,-415.0,OUT010
FDY04,2626.0,OUT046
FDT58,2577.0,OUT045
FDE46,2535.0,OUT049
DRH11,1001.0,OUT017
DRI51,2713.0,OUT046
FDC35,3335.0,OUT017
FDP45,4173.0,OUT035
FDC45,2775.0,OUT017
FDU01,2935.0,OUT045
FDJ53,11.0,OUT010
FDJ46,2877.0,OUT017
FDX07,3047.0,OUT013
NCI30,3985.0,OUT049
FDE47,3441.0,OUT027
FDV48,1253.0,OUT045
FDN16,-205.0,OUT019
FDM52,2379.0,OUT013
FDA32,4901.0,OUT027
FDH05,3795.0,OUT017
FDW25,-497.0,OUT010
FDQ09,1839.0,OUT046
NCM17,-1181.0,OUT010
DRM59,2450.0,OUT046
FDV47,2825.0,OUT027
DRE15,1355.0,OUT035
FDS25,-165.0,OUT010
NCZ05,1373.0,OUT018
NCV05,539.0,OUT019
DRM37,3090.0,OUT046
FDV58,4525.0,OUT027
FDN22,5473.0,OUT027
NCO06,624.0,OUT049
FDT56,-905.0,OUT019
FDM02,1499.0,OUT013
FDA09,2894.0,OUT046
NCC06,2139.0,OUT035
NCL54,2896.0,OUT049
NCB55,1023.0,OUT017
FDB12,1827.0,OUT017
NCA54,2920.0,OUT049
NCS38,1944.0,OUT049
FDC02,4196.0,OUT049
FDK44,847.0,OUT019
FDE16,3425.0,OUT035
NCS05,2235.0,OUT035
FDZ59,2605.0,OUT045
FDI20,3469.0,OUT017
FDQ14,2398.0,OUT046
FDF53,3017.0,OUT017
FDW25,1483.0,OUT017
NCQ43,-209.0,OUT010
FDX52,3127.0,OUT013
FDE28,3573.0,OUT045
FDN15,2321.0,OUT017
FDO28,2017.0,OUT017
FDQ33,2339.0,OUT045
FDM22,-965.0,OUT010
FDJ03,949.0,OUT017
FDI16,845.0,OUT045
FDI09,5293.0,OUT027
FDX55,3487.0,OUT013
FDS23,3485.0,OUT027
DRC12,2963.0,OUT045
FDH41,3517.0,OUT049
FDN01,2819.0,OUT013
FDV55,2229.0,OUT045
NCJ19,931.0,OUT013
NCY29,-1033.0,OUT010
FDP03,1729.0,OUT018
FDZ52,1695.0,OUT045
FDH31,-269.0,OUT010
FDQ19,3591.0,OUT018
FDS15,1877.0,OUT035
FDN32,3015.0,OUT017
FDH32,1684.0,OUT049
FDF33,1879.0,OUT017
FDJ22,3019.0,OUT046
FDG56,-853.0,OUT010
FDC05,3135.0,OUT046
FDK09,3615.0,OUT013
NCV29,2715.0,OUT045
NCC43,2027.0,OUT019
NCA42,2596.0,OUT049
FDC10,1934.0,OUT046
FDC16,1523.0,OUT013
NCL17,2243.0,OUT013
FDA51,1997.0,OUT035
FDW01,2529.0,OUT017
NCF30,1925.0,OUT045
FDN49,767.0,OUT013
FDY20,1421.0,OUT045
FDC15,2393.0,OUT045
FDY24,920.0,OUT046
NCG43,1599.0,OUT017
FDA48,3551.0,OUT013
NCF55,713.0,OUT017
FDL38,1603.0,OUT049
NCQ29,3764.0,OUT018
FDC34,2609.0,OUT017
FDP36,2365.0,OUT027
FDN50,-389.0,OUT010
FDO23,1616.0,OUT049
FDT56,1019.0,OUT013
FDT13,4461.0,OUT027
FDZ03,3055.0,OUT013
FDQ03,1853.0,OUT010
FDU44,2541.0,OUT045
FDD03,3754.0,OUT049
NCH30,1807.0,OUT013
FDS60,947.0,OUT010
FDG08,2751.0,OUT046
FDX38,941.0,OUT017
FDD22,1913.0,OUT017
FDW51,3415.0,OUT013
FDL09,2813.0,OUT017
FDZ60,1649.0,OUT045
NCH07,2491.0,OUT046
NCQ41,3224.0,OUT049
FDW04,2212.0,OUT049
FDI08,5429.0,OUT027
FDR19,443.0,OUT019
FDV13,1450.0,OUT046
FDB52,4155.0,OUT017
FDZ48,3245.0,OUT027
NCO14,844.0,OUT049
FDZ50,2999.0,OUT013
FDN27,19.0,OUT019
FDQ60,2015.0,OUT013
FDR49,867.0,OUT017
DRJ35,2483.0,OUT027
DRI49,1391.0,OUT017
FDB47,3421.0,OUT017
FDP37,67.0,OUT010
FDR26,2905.0,OUT049
FDY31,427.0,OUT019
FDC11,1365.0,OUT045
DRP47,4059.0,OUT035
NCY54,2382.0,OUT018
FDR27,2146.0,OUT046
FDQ21,99.0,OUT019
NCQ29,4235.0,OUT035
FDJ02,2398.0,OUT046
FDE21,1563.0,OUT018
FDM39,2826.0,OUT046
FDZ01,1787.0,OUT017
NCB19,1080.0,OUT018
FDU03,2926.0,OUT046
FDP27,3063.0,OUT049
DRF01,2205.0,OUT045
FDM03,1852.0,OUT049
FDV01,2524.0,OUT046
FDS16,2386.0,OUT046
FDO45,1631.0,OUT035
NCX06,2987.0,OUT035
FDP13,680.0,OUT046
NCR38,3662.0,OUT018
FDA01,1031.0,OUT013
FDT26,2037.0,OUT017
FDD44,5581.0,OUT027
FDB26,983.0,OUT013
FDP45,2107.0,OUT019
NCP55,936.0,OUT046
FDT23,1403.0,OUT017
FDO51,685.0,OUT045
FDA44,949.0,OUT046
NCJ31,3450.0,OUT018
FDX37,1541.0,OUT045
NCD18,3706.0,OUT049
FDN40,3917.0,OUT027
FDL33,3187.0,OUT017
DRF48,3143.0,OUT035
FDW08,1829.0,OUT035
FDX39,3133.0,OUT018
FDB38,2726.0,OUT049
FDY46,2680.0,OUT018
NCB06,2590.0,OUT049
FDA34,2901.0,OUT035
FDA35,1909.0,OUT045
FDQ07,3641.0,OUT035
FDU32,1911.0,OUT045
FDU26,2015.0,OUT013
FDU13,371.0,OUT010
FDO09,4333.0,OUT035
FDW03,-193.0,OUT019
FDB38,2655.0,OUT013
FDL26,559.0,OUT010
NCN43,1895.0,OUT045
FDH08,3589.0,OUT045
NCC31,603.0,OUT019
FDH14,2409.0,OUT035
FDL40,1705.0,OUT017
FDD20,2137.0,OUT035
NCV53,3927.0,OUT035
FDD16,1129.0,OUT045
FDP24,2061.0,OUT035
FDQ25,2725.0,OUT045
FDM38,1061.0,OUT035
NCT18,897.0,OUT010
FDM34,2222.0,OUT049
DRH37,711.0,OUT010
NCE07,2303.0,OUT013
FDG12,2023.0,OUT013
FDB59,1259.0,OUT010
FDS10,2575.0,OUT018
FDN21,615.0,OUT010
FDM02,1401.0,OUT045
FDO44,1917.0,OUT049
NCN17,1737.0,OUT017
FDH16,1207.0,OUT018
FDL44,2562.0,OUT046
FDY47,2195.0,OUT017
DRI39,885.0,OUT046
NCX54,1374.0,OUT018
FDE59,620.0,OUT046
FDO46,2981.0,OUT045
DRE13,1411.0,OUT046
FDW14,1531.0,OUT013
FDF35,1716.0,OUT046
FDO50,-409.0,OUT019
DRF49,1923.0,OUT017
FDT60,2109.0,OUT049
FDP38,745.0,OUT045
FDA31,4181.0,OUT027
FDY52,-849.0,OUT010
FDD03,5117.0,OUT027
FDN52,1127.0,OUT018
FDU20,49.0,OUT010
FDD22,1901.0,OUT035
NCB55,-1005.0,OUT019
FDN27,1861.0,OUT045
FDD16,1283.0,OUT013
FDW48,1312.0,OUT046
DRN35,511.0,OUT045
FDX25,2993.0,OUT049
DRD49,3800.0,OUT049
FDE21,-45.0,OUT019
FDN44,2681.0,OUT035
DRC01,932.0,OUT049
NCK30,3953.0,OUT046
FDU39,1015.0,OUT013
FDB49,1675.0,OUT013
FDS12,1913.0,OUT045
FDR57,2271.0,OUT018
FDX22,4805.0,OUT027
FDC60,1519.0,OUT013
NCE42,3769.0,OUT049
NCK42,3511.0,OUT049
DRE01,3891.0,OUT017
FDE57,1985.0,OUT018
DRK59,1741.0,OUT019
FDB10,5181.0,OUT027
FDQ25,2806.0,OUT046
FDY26,3477.0,OUT017
FDG28,4009.0,OUT049
FDM14,1863.0,OUT049
NCH29,1681.0,OUT049
FDD48,1954.0,OUT049
FDC17,3269.0,OUT045
DRH49,2787.0,OUT027
FDN44,2285.0,OUT018
FDC29,1817.0,OUT045
DRK01,-407.0,OUT019
FDD48,1939.0,OUT017
FDB59,3199.0,OUT013
FDY45,2119.0,OUT010
FDX60,1411.0,OUT035
FDT09,249.0,OUT010
DRB24,2162.0,OUT018
FDL13,3841.0,OUT035
FDN16,1833.0,OUT035
FDK57,1987.0,OUT013
FDO22,2817.0,OUT027
FDC57,1201.0,OUT010
FDZ13,2309.0,OUT027
FDW27,2527.0,OUT013
FDX10,758.0,OUT049
FDY08,1972.0,OUT018
FDA49,1489.0,OUT017
FDC32,1232.0,OUT018
FDO04,1055.0,OUT035
NCZ54,2559.0,OUT013
FDY40,771.0,OUT045
FDW36,1657.0,OUT045
FDE11,3045.0,OUT017
DRE37,2911.0,OUT045
NCK19,3125.0,OUT017
FDT19,2941.0,OUT035
FDE56,961.0,OUT045
FDZ57,175.0,OUT010
FDB35,1681.0,OUT035
FDF09,-1291.0,OUT010
FDO34,2689.0,OUT046
FDA55,3603.0,OUT046
NCM18,1103.0,OUT035
FDJ20,87.0,OUT019
DRQ35,105.0,OUT019
FDG02,3063.0,OUT013
NCU29,2002.0,OUT018
FDL27,2517.0,OUT027
NCA54,2957.0,OUT035
FDJ32,1179.0,OUT035
FDB21,1899.0,OUT019
FDR46,2453.0,OUT035
FDZ32,1752.0,OUT046
DRF36,3095.0,OUT017
NCU54,3381.0,OUT017
NCI31,665.0,OUT017
DRA59,3069.0,OUT035
NCC55,545.0,OUT045
FDE44,527.0,OUT018
NCN26,1570.0,OUT018
FDC11,1518.0,OUT049
FDV24,2521.0,OUT035
FDR40,-521.0,OUT019
NCQ17,2573.0,OUT049
FDC46,2851.0,OUT045
NCM18,998.0,OUT046
FDK16,1562.0,OUT046
FDI28,1421.0,OUT017
FDS11,3311.0,OUT018
DRD13,1061.0,OUT046
FDL36,1569.0,OUT035
FDI27,879.0,OUT013
FDJ53,-1.0,OUT019
FDS44,3757.0,OUT045
FDE28,3674.0,OUT046
FDQ33,2135.0,OUT018
FDB37,3935.0,OUT017
FDQ31,1369.0,OUT045
NCQ05,2392.0,OUT046
FDE10,2163.0,OUT013
FDF38,831.0,OUT017
FDE50,1127.0,OUT019
DRG37,553.0,OUT010
NCH06,3990.0,OUT049
FDY14,4097.0,OUT045
FDO27,1653.0,OUT017
FDQ19,3976.0,OUT049
FDZ26,1855.0,OUT019
FDN51,4199.0,OUT013
FDK20,2147.0,OUT035
FDD40,2828.0,OUT018
DRI25,652.0,OUT018
FDH56,1993.0,OUT017
FDI36,4621.0,OUT027
DRH11,631.0,OUT018
NCV18,1411.0,OUT017
DRI01,2853.0,OUT049
DRE48,3253.0,OUT049
FDS51,1149.0,OUT035
FDM38,981.0,OUT017
FDB60,4521.0,OUT027
FDY58,3761.0,OUT035
FDY22,2237.0,OUT045
FDF11,5273.0,OUT027
FDZ51,1761.0,OUT035
FDQ45,3059.0,OUT017
FDF17,3257.0,OUT035
NCF31,3847.0,OUT027
FDA37,2079.0,OUT013
FDO51,783.0,OUT046
FDF34,3223.0,OUT013
FDD57,1279.0,OUT018
FDO37,3642.0,OUT046
FDR49,924.0,OUT049
FDS39,2379.0,OUT049
FDI48,2373.0,OUT027
DRM35,2928.0,OUT049
FDV57,3093.0,OUT035
FDZ55,2619.0,OUT013
FDI28,1421.0,OUT035
FDS21,1017.0,OUT045
FDT34,1723.0,OUT013
DRI25,1037.0,OUT035
FDT47,-309.0,OUT010
DRH39,1147.0,OUT045
NCD54,2215.0,OUT045
FDU16,2889.0,OUT027
NCW29,1975.0,OUT045
FDV25,4961.0,OUT027
FDM56,1905.0,OUT035
FDZ04,2525.0,OUT027
FDG59,-1241.0,OUT019
FDI56,1379.0,OUT045
FDS33,1617.0,OUT035
FDC23,2910.0,OUT049
FDT11,3095.0,OUT049
FDG17,3841.0,OUT045
FDZ44,1819.0,OUT045
FDJ52,2611.0,OUT013
DRI23,2517.0,OUT046
DRE15,-637.0,OUT010
NCF07,1651.0,OUT013
NCR29,1006.0,OUT049
FDE44,-1125.0,OUT019
FDT23,1475.0,OUT035
NCG06,4169.0,OUT017
NCU41,1097.0,OUT010
FDH46,1801.0,OUT017
FDV31,2851.0,OUT013
NCT41,3879.0,OUT027
FDE22,4009.0,OUT027
FDC26,1675.0,OUT045
DRF51,681.0,OUT017
NCY53,-97.0,OUT019
FDY21,3221.0,OUT017
FDL27,1115.0,OUT013
FDZ34,3194.0,OUT049
NCF43,391.0,OUT010
FDC21,1925.0,OUT035
FDL26,2523.0,OUT013
FDT25,11.0,OUT010
NCR30,1196.0,OUT046
DRL23,-195.0,OUT019
NCR05,3208.0,OUT049
NCE19,576.0,OUT018
FDY07,893.0,OUT035
FDB10,3825.0,OUT017
FDP57,1735.0,OUT013
FDU48,195.0,OUT019
FDH48,1545.0,OUT035
FDO33,1993.0,OUT035
NCU29,2261.0,OUT045
FDW35,718.0,OUT046
FDH05,1777.0,OUT010
FDP26,1775.0,OUT049
DRG27,823.0,OUT035
FDQ33,2420.0,OUT046
FDH20,-265.0,OUT010
FDV14,1456.0,OUT046
DRD01,932.0,OUT046
NCI17,1617.0,OUT049
FDF39,2305.0,OUT010
FDX37,1627.0,OUT046
NCX17,3815.0,OUT035
FDN03,4043.0,OUT013
NCS41,981.0,OUT010
FDH34,2859.0,OUT045
NCX53,1985.0,OUT018
FDY31,2357.0,OUT046
FDD20,2151.0,OUT017
FDE51,717.0,OUT045
FDV27,1447.0,OUT046
FDF16,2495.0,OUT035
FDZ02,1702.0,OUT049
NCK05,949.0,OUT045
FDM12,4505.0,OUT027
NCA05,2100.0,OUT018
FDX33,2501.0,OUT045
FDM25,2946.0,OUT049
FDE41,1168.0,OUT018
FDW14,1425.0,OUT045
NCD30,1535.0,OUT046
FDB23,1723.0,OUT010
FDF45,1051.0,OUT046
FDW20,2115.0,OUT017
FDF47,3449.0,OUT045
NCR05,1247.0,OUT019
DRB01,2962.0,OUT046
FDE36,2699.0,OUT013
FDU56,3061.0,OUT049
FDB23,3714.0,OUT049
FDN48,1572.0,OUT049
FDS43,3035.0,OUT013
NCN05,2939.0,OUT013
NCL53,2886.0,OUT049
FDL56,1392.0,OUT046
FDH17,1323.0,OUT018
FDP37,2005.0,OUT046
FDG09,1135.0,OUT019
FDA55,3497.0,OUT045
FDX31,3876.0,OUT049
FDJ41,4057.0,OUT045
DRC24,2399.0,OUT045
FDQ21,2121.0,OUT035
NCT54,1417.0,OUT045
FDH08,3745.0,OUT049
FDY38,3437.0,OUT018
DRM11,2185.0,OUT010
FDG32,3580.0,OUT049
NCH18,3842.0,OUT046
FDI20,3485.0,OUT035
FDA33,2078.0,OUT018
FDN45,3551.0,OUT013
FDT45,-973.0,OUT010
FDR32,3813.0,OUT035
FDA48,3583.0,OUT017
FDN23,2453.0,OUT017
NCR18,855.0,OUT035
FDD45,1518.0,OUT046
FDI22,2985.0,OUT018
FDT09,2215.0,OUT013
DRC24,3895.0,OUT027
FDT39,2425.0,OUT046
FDX28,1529.0,OUT045
FDA50,1245.0,OUT018
FDT33,4193.0,OUT027
FDQ60,2062.0,OUT049
NCM19,1508.0,OUT018
FDF40,3970.0,OUT046
NCI30,3975.0,OUT035
FDK34,3877.0,OUT049
FDA38,5237.0,OUT027
FDT02,587.0,OUT045
FDC11,1507.0,OUT017
FDD08,679.0,OUT046
NCS29,4112.0,OUT046
DRI03,901.0,OUT010
FDK48,1361.0,OUT035
FDM52,2499.0,OUT049
FDP49,1133.0,OUT035
DRA24,2640.0,OUT046
NCJ43,2831.0,OUT049
FDE11,2877.0,OUT045
FDP01,2602.0,OUT049
FDQ59,1153.0,OUT018
FDA43,1175.0,OUT019
FDL14,2601.0,OUT017
FDV50,25.0,OUT010
FDT01,4805.0,OUT027
NCC42,2349.0,OUT035
FDO28,1910.0,OUT046
FDD32,-533.0,OUT019
FDV45,3093.0,OUT035
NCW17,111.0,OUT019
NCJ17,2791.0,OUT027
NCF18,3084.0,OUT049
FDP01,2411.0,OUT045
FDH24,2437.0,OUT045
FDI38,4817.0,OUT027
FDX03,931.0,OUT035
FDY28,3426.0,OUT046
FDN34,2497.0,OUT018
FDJ02,2349.0,OUT045
FDW40,375.0,OUT019
FDX03,869.0,OUT017
FDE17,3925.0,OUT027
FDT58,2656.0,OUT046
FDI38,3387.0,OUT013
FDW22,3737.0,OUT035
FDS15,3241.0,OUT027
NCX06,2899.0,OUT013
DRK47,3755.0,OUT035
FDC23,4297.0,OUT027
FDM56,-189.0,OUT010
FDP21,3058.0,OUT046
FDP58,3451.0,OUT046
FDA27,2191.0,OUT019
FDK41,-545.0,OUT019
NCH42,3616.0,OUT046
FDG29,653.0,OUT045
FDW15,2155.0,OUT018
FDD28,717.0,OUT018
FDQ37,3165.0,OUT049
FDC23,2985.0,OUT035
FDV13,1637.0,OUT035
FDK33,3359.0,OUT046
FDO33,1847.0,OUT013
FDN21,2679.0,OUT017
NCW06,4483.0,OUT027
FDI38,3483.0,OUT035
FDC21,3225.0,OUT027
NCS05,2103.0,OUT046
NCN53,710.0,OUT049
FDV40,-647.0,OUT010
FDG60,3781.0,OUT017
NCY30,4331.0,OUT027
FDM40,2165.0,OUT045
NCO30,2896.0,OUT046
FDK10,2930.0,OUT046
FDM36,2713.0,OUT045
FDN10,1931.0,OUT013
FDM46,1204.0,OUT018
FDX50,1887.0,OUT049
FDP33,3939.0,OUT045
FDO12,3027.0,OUT045
FDC28,1827.0,OUT013
FDO31,1289.0,OUT045
FDX45,2605.0,OUT035
FDV21,2092.0,OUT049
FDH04,1624.0,OUT049
NCG54,2695.0,OUT013
FDO13,2587.0,OUT046
FDA09,4333.0,OUT027
FDC38,2225.0,OUT017
NCO42,2275.0,OUT046
FDL45,2087.0,OUT049
NCK31,875.0,OUT013
FDM39,2937.0,OUT017
FDC22,1149.0,OUT010
FDF46,1851.0,OUT046
FDQ37,2963.0,OUT045
FDH41,1455.0,OUT010
FDQ04,679.0,OUT046
NCQ02,4443.0,OUT027
FDJ57,4489.0,OUT027
NCE07,2332.0,OUT049
FDE56,1043.0,OUT013
FDI20,3422.0,OUT049
FDK36,558.0,OUT018
FDP08,4521.0,OUT027
FDF44,2235.0,OUT017
NCU53,2743.0,OUT017
FDF47,3693.0,OUT035
FDS55,465.0,OUT010
FDZ52,-157.0,OUT010
FDL04,1403.0,OUT018
NCM26,2559.0,OUT035
FDX43,2776.0,OUT049
FDP52,3760.0,OUT049
DRK49,627.0,OUT045
FDE38,2667.0,OUT013
DRF13,2455.0,OUT035
FDK41,-573.0,OUT010
FDJ04,3365.0,OUT027
FDZ44,1622.0,OUT018
FDS11,3643.0,OUT013
FDA55,3698.0,OUT049
NCW53,3052.0,OUT046
FDB49,3117.0,OUT027
FDD23,3133.0,OUT017
NCV42,1669.0,OUT045
NCZ29,1732.0,OUT018
FDQ26,1043.0,OUT013
FDV08,823.0,OUT017
FDC53,1722.0,OUT049
FDV58,1201.0,OUT010
